CLASE_BIEN,DEPTO_HECHO,MUNICIPIO_HECHO,FECHA_HECHO,CLASE_SITIO,DIA_SEMANA,ZONA,CODIGO_DANE,BIEN_UNIDAD_MEDIDA,Droga Incautada/ Cantidad
BASUCO,SANTANDER,SABANA DE TORRES,04/27/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,655,000",GRAMO,3
BASUCO,SANTANDER,SAN GIL,01/03/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,679,000",GRAMO,10
BASUCO,SANTANDER,SAN GIL,01/04/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,679,000",GRAMO,5
BASUCO,SANTANDER,SAN GIL,01/27/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,679,000",GRAMO,10
BASUCO,SANTANDER,SAN GIL,01/29/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,679,000",GRAMO,12
BASUCO,SANTANDER,SAN GIL,01/30/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,679,000",GRAMO,8
BASUCO,SANTANDER,SAN GIL,02/01/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,679,000",GRAMO,15
BASUCO,SANTANDER,SAN GIL,02/11/2019 12:00:00 AM,CARRETERA,Lunes,RURAL,"68,679,000",GRAMO,3
BASUCO,SANTANDER,SAN GIL,02/12/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,679,000",GRAMO,14
BASUCO,SANTANDER,SAN GIL,02/15/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,679,000",GRAMO,13
BASUCO,SANTANDER,SAN GIL,02/23/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,679,000",GRAMO,10
BASUCO,SANTANDER,SAN GIL,02/26/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,679,000",GRAMO,15
BASUCO,SANTANDER,SAN GIL,03/14/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,679,000",GRAMO,6
BASUCO,SANTANDER,SAN GIL,03/29/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,679,000",GRAMO,3
BASUCO,SANTANDER,SAN GIL,04/09/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,679,000",GRAMO,8
BASUCO,SANTANDER,SAN GIL,04/13/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,679,000",GRAMO,10
BASUCO,SANTANDER,SAN GIL,04/17/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,679,000",GRAMO,6
BASUCO,SANTANDER,SAN GIL,04/26/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,679,000",GRAMO,3
BASUCO,SANTANDER,SAN VICENTE DE CHUCURÍ,04/06/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,689,000",GRAMO,3
BASUCO,SANTANDER,SOCORRO,01/30/2019 12:00:00 AM,CARRETERA,Miércoles,RURAL,"68,755,000",GRAMO,3
BASUCO,SANTANDER,SOCORRO,02/18/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,755,000",GRAMO,5
BASUCO,SANTANDER,VÉLEZ,01/28/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,861,000",GRAMO,5
BASUCO,SANTANDER,VÉLEZ,04/15/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,861,000",GRAMO,9
BASUCO,SUCRE,BUENAVISTA,01/10/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"70,110,000",GRAMO,11
BASUCO,SUCRE,COROZAL,04/01/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"70,215,000",GRAMO,10
BASUCO,SUCRE,COROZAL,04/08/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"70,215,000",GRAMO,27
BASUCO,SUCRE,LOS PALMITOS,03/02/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"70,418,000",GRAMO,12
BASUCO,SUCRE,SAN LUIS DE SINCÉ,03/20/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"70,742,000",GRAMO,4
BASUCO,SUCRE,SAN LUIS DE SINCÉ,04/23/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"70,742,000",GRAMO,4
BASUCO,SUCRE,SAN MARCOS,04/15/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"70,708,000",GRAMO,15
BASUCO,SUCRE,SAN PEDRO,02/14/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"70,717,000",GRAMO,4
BASUCO,SUCRE,SAN PEDRO,04/08/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"70,717,000",GRAMO,4
BASUCO,SUCRE,SINCELEJO (CT),02/17/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"70,001,000",GRAMO,12
BASUCO,SUCRE,SINCELEJO (CT),04/18/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"70,001,000",GRAMO,10
BASUCO,TOLIMA,ALVARADO,02/09/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,RURAL,"73,026,000",GRAMO,52
BASUCO,TOLIMA,AMBALEMA,01/16/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"73,030,000",GRAMO,60
BASUCO,TOLIMA,AMBALEMA,01/17/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"73,030,000",GRAMO,80
BASUCO,TOLIMA,CARMEN DE APICALÁ,02/19/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"73,148,000",GRAMO,33
BASUCO,TOLIMA,CARMEN DE APICALÁ,02/22/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"73,148,000",GRAMO,30
BASUCO,TOLIMA,CHAPARRAL,01/08/2019 12:00:00 AM,PARQUES,Martes,URBANA,"73,168,000",GRAMO,17
BASUCO,TOLIMA,CUNDAY,01/14/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,RURAL,"73,226,000",GRAMO,14
BASUCO,TOLIMA,ESPINAL,01/24/2019 12:00:00 AM,CASAS DE HABITACION,Jueves,URBANA,"73,268,000",GRAMO,195
BASUCO,TOLIMA,ESPINAL,02/19/2019 12:00:00 AM,OTRO,Martes,URBANA,"73,268,000",GRAMO,8
BASUCO,TOLIMA,ESPINAL,02/26/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"73,268,000",GRAMO,25
BASUCO,TOLIMA,ESPINAL,03/07/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,RURAL,"73,268,000",GRAMO,41
BASUCO,TOLIMA,ESPINAL,03/09/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,RURAL,"73,268,000",GRAMO,26
BASUCO,TOLIMA,ESPINAL,03/14/2019 12:00:00 AM,CASAS DE HABITACION,Jueves,URBANA,"73,268,000",GRAMO,19
BASUCO,TOLIMA,ESPINAL,03/19/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"73,268,000",GRAMO,7
BASUCO,TOLIMA,ESPINAL,03/20/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"73,268,000",GRAMO,6
BASUCO,TOLIMA,ESPINAL,04/11/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"73,268,000",GRAMO,102
BASUCO,TOLIMA,ESPINAL,04/12/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"73,268,000",GRAMO,21
BASUCO,TOLIMA,ESPINAL,04/20/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"73,268,000",GRAMO,54
BASUCO,TOLIMA,ESPINAL,04/22/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"73,268,000",GRAMO,3
BASUCO,TOLIMA,ESPINAL,04/25/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"73,268,000",GRAMO,7
BASUCO,TOLIMA,ESPINAL,04/26/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"73,268,000",GRAMO,11
BASUCO,TOLIMA,FALAN,01/21/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"73,270,000",GRAMO,5
BASUCO,TOLIMA,FLANDES,01/14/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"73,275,000",GRAMO,"2,650"
BASUCO,TOLIMA,FLANDES,02/08/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"73,275,000",GRAMO,30
BASUCO,TOLIMA,FLANDES,02/11/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"73,275,000",GRAMO,50
BASUCO,TOLIMA,FLANDES,02/14/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"73,275,000",GRAMO,50
BASUCO,TOLIMA,FLANDES,02/18/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"73,275,000",GRAMO,40
BASUCO,TOLIMA,FLANDES,02/20/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"73,275,000",GRAMO,40
BASUCO,TOLIMA,FLANDES,02/21/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"73,275,000",GRAMO,50
BASUCO,TOLIMA,FLANDES,02/27/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"73,275,000",GRAMO,845
BASUCO,TOLIMA,FRESNO,03/08/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,RURAL,"73,283,000",GRAMO,91
BASUCO,TOLIMA,FRESNO,03/19/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"73,283,000",GRAMO,80
BASUCO,TOLIMA,FRESNO,03/31/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"73,283,000",GRAMO,20
BASUCO,TOLIMA,GUAMO,01/08/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"73,319,000",GRAMO,128
BASUCO,TOLIMA,GUAMO,01/22/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"73,319,000",GRAMO,24
BASUCO,TOLIMA,GUAMO,03/20/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"73,319,000",GRAMO,40
BASUCO,TOLIMA,GUAMO,03/30/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"73,319,000",GRAMO,70
BASUCO,TOLIMA,HERVEO,04/22/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"73,347,000",GRAMO,85
BASUCO,TOLIMA,HONDA,01/09/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"73,349,000",GRAMO,120
BASUCO,TOLIMA,HONDA,02/19/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"73,349,000",GRAMO,92
BASUCO,TOLIMA,HONDA,02/22/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"73,349,000",GRAMO,95
BASUCO,TOLIMA,HONDA,02/24/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"73,349,000",GRAMO,30
BASUCO,TOLIMA,HONDA,03/01/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"73,349,000",GRAMO,11
BASUCO,TOLIMA,IBAGUÉ (CT),01/04/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"73,001,000",GRAMO,28
BASUCO,TOLIMA,IBAGUÉ (CT),01/05/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"73,001,000",GRAMO,50
BASUCO,TOLIMA,IBAGUÉ (CT),01/07/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"73,001,000",GRAMO,80
BASUCO,TOLIMA,IBAGUÉ (CT),01/11/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"73,001,000",GRAMO,35
BASUCO,TOLIMA,IBAGUÉ (CT),01/14/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"73,001,000",GRAMO,180
BASUCO,TOLIMA,IBAGUÉ (CT),01/21/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"73,001,000",GRAMO,95
BASUCO,TOLIMA,IBAGUÉ (CT),01/24/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"73,001,000",GRAMO,15
BASUCO,TOLIMA,IBAGUÉ (CT),01/26/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"73,001,000",GRAMO,50
BASUCO,TOLIMA,IBAGUÉ (CT),01/28/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"73,001,000",GRAMO,40
BASUCO,TOLIMA,IBAGUÉ (CT),01/30/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"73,001,000",GRAMO,72
BASUCO,TOLIMA,IBAGUÉ (CT),01/31/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"73,001,000",GRAMO,55
BASUCO,TOLIMA,IBAGUÉ (CT),02/03/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"73,001,000",GRAMO,127
BASUCO,TOLIMA,IBAGUÉ (CT),02/05/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"73,001,000",GRAMO,87
BASUCO,TOLIMA,IBAGUÉ (CT),02/14/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"73,001,000",GRAMO,15
BASUCO,TOLIMA,IBAGUÉ (CT),02/24/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"73,001,000",GRAMO,25
BASUCO,TOLIMA,IBAGUÉ (CT),02/25/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"73,001,000",GRAMO,26
BASUCO,TOLIMA,IBAGUÉ (CT),02/26/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"73,001,000",GRAMO,40
BASUCO,TOLIMA,IBAGUÉ (CT),02/28/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"73,001,000",GRAMO,400
BASUCO,TOLIMA,IBAGUÉ (CT),03/02/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"73,001,000",GRAMO,30
BASUCO,TOLIMA,IBAGUÉ (CT),03/03/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"73,001,000",GRAMO,7
BASUCO,TOLIMA,IBAGUÉ (CT),03/06/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"73,001,000",GRAMO,55
BASUCO,TOLIMA,IBAGUÉ (CT),03/07/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"73,001,000",GRAMO,670
BASUCO,TOLIMA,IBAGUÉ (CT),03/09/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"73,001,000",GRAMO,80
BASUCO,TOLIMA,IBAGUÉ (CT),03/14/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"73,001,000",GRAMO,30
BASUCO,TOLIMA,IBAGUÉ (CT),03/15/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"73,001,000",GRAMO,50
BASUCO,TOLIMA,IBAGUÉ (CT),03/17/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"73,001,000",GRAMO,3
BASUCO,TOLIMA,IBAGUÉ (CT),03/18/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"73,001,000",GRAMO,11
BASUCO,TOLIMA,IBAGUÉ (CT),03/23/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"73,001,000",GRAMO,35
BASUCO,TOLIMA,IBAGUÉ (CT),03/24/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"73,001,000",GRAMO,43
BASUCO,TOLIMA,IBAGUÉ (CT),03/28/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"73,001,000",GRAMO,55
BASUCO,TOLIMA,IBAGUÉ (CT),04/02/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"73,001,000",GRAMO,423
BASUCO,TOLIMA,IBAGUÉ (CT),04/04/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"73,001,000",GRAMO,8
BASUCO,TOLIMA,IBAGUÉ (CT),04/15/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"73,001,000",GRAMO,40
BASUCO,TOLIMA,IBAGUÉ (CT),04/16/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"73,001,000",GRAMO,25
BASUCO,TOLIMA,IBAGUÉ (CT),04/17/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"73,001,000",GRAMO,5
BASUCO,TOLIMA,IBAGUÉ (CT),04/20/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,RURAL,"73,001,000",GRAMO,2
BASUCO,TOLIMA,IBAGUÉ (CT),04/21/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"73,001,000",GRAMO,15
BASUCO,TOLIMA,IBAGUÉ (CT),04/28/2019 12:00:00 AM,FINCAS Y SIMILARES,Domingo,RURAL,"73,001,000",GRAMO,2
BASUCO,TOLIMA,IBAGUÉ (CT),04/29/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"73,001,000",GRAMO,162
BASUCO,TOLIMA,ICONONZO,01/24/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"73,352,000",GRAMO,25
BASUCO,TOLIMA,LÍBANO,01/10/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"73,411,000",GRAMO,10
BASUCO,TOLIMA,LÍBANO,01/12/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"73,411,000",GRAMO,5
BASUCO,TOLIMA,LÍBANO,01/17/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"73,411,000",GRAMO,15
BASUCO,TOLIMA,LÍBANO,01/27/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"73,411,000",GRAMO,18
BASUCO,TOLIMA,MARIQUITA,01/23/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"73,443,000",GRAMO,50
BASUCO,TOLIMA,MARIQUITA,02/15/2019 12:00:00 AM,TRANSPORTE INTERMUNICIPAL,Viernes,URBANA,"73,443,000",GRAMO,240
BASUCO,TOLIMA,MARIQUITA,02/15/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"73,443,000",GRAMO,15
BASUCO,TOLIMA,MARIQUITA,04/13/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"73,443,000",GRAMO,26
BASUCO,TOLIMA,MELGAR,01/08/2019 12:00:00 AM,CARRETERA,Martes,RURAL,"73,449,000",GRAMO,18
BASUCO,TOLIMA,MELGAR,01/22/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"73,449,000",GRAMO,9
BASUCO,TOLIMA,MELGAR,01/27/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"73,449,000",GRAMO,2
BASUCO,TOLIMA,MELGAR,02/08/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"73,449,000",GRAMO,48
BASUCO,TOLIMA,MELGAR,03/05/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"73,449,000",GRAMO,9
BASUCO,TOLIMA,MELGAR,03/20/2019 12:00:00 AM,CASAS DE HABITACION,Miércoles,URBANA,"73,449,000",GRAMO,1
BASUCO,TOLIMA,MELGAR,03/22/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"73,449,000",GRAMO,12
BASUCO,TOLIMA,MELGAR,03/28/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"73,449,000",GRAMO,8
BASUCO,TOLIMA,MELGAR,04/11/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"73,449,000",GRAMO,30
BASUCO,TOLIMA,NATAGAIMA,02/28/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"73,483,000",GRAMO,7
BASUCO,TOLIMA,ORTEGA,02/01/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"73,504,000",GRAMO,200
BASUCO,TOLIMA,ORTEGA,03/23/2019 12:00:00 AM,CASAS DE HABITACION,Sábado,URBANA,"73,504,000",GRAMO,133
BASUCO,TOLIMA,PALOCABILDO,01/28/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,RURAL,"73,520,000",GRAMO,4
BASUCO,TOLIMA,PALOCABILDO,02/21/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,RURAL,"73,520,000",GRAMO,15
BASUCO,TOLIMA,PLANADAS,03/31/2019 12:00:00 AM,CASAS DE HABITACION,Domingo,URBANA,"73,555,000",GRAMO,214
BASUCO,TOLIMA,PURIFICACIÓN,04/13/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"73,585,000",GRAMO,5
BASUCO,TOLIMA,PURIFICACIÓN,04/18/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"73,585,000",GRAMO,4
BASUCO,TOLIMA,RIOBLANCO,03/01/2019 12:00:00 AM,FINCAS Y SIMILARES,Viernes,RURAL,"73,616,000",GRAMO,11
BASUCO,TOLIMA,RIOBLANCO,04/26/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"73,616,000",GRAMO,115
BASUCO,TOLIMA,ROVIRA,02/01/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"73,624,000",GRAMO,10
BASUCO,TOLIMA,ROVIRA,02/03/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"73,624,000",GRAMO,30
BASUCO,TOLIMA,ROVIRA,02/07/2019 12:00:00 AM,CASAS DE HABITACION,Jueves,URBANA,"73,624,000",GRAMO,71
BASUCO,TOLIMA,ROVIRA,02/20/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,RURAL,"73,624,000",GRAMO,58
BASUCO,TOLIMA,SAN LUIS,03/09/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"73,678,000",GRAMO,7
BASUCO,TOLIMA,SAN LUIS,04/02/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"73,678,000",GRAMO,2
BASUCO,TOLIMA,VENADILLO,01/04/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"73,861,000",GRAMO,7
BASUCO,TOLIMA,VENADILLO,03/03/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"73,861,000",GRAMO,19
BASUCO,VALLE,ALCALÁ,01/17/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"76,020,000",GRAMO,72
BASUCO,VALLE,ALCALÁ,01/23/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"76,020,000",GRAMO,226
BASUCO,VALLE,ANDALUCÍA,02/16/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"76,036,000",GRAMO,11
BASUCO,VALLE,ANDALUCÍA,04/08/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"76,036,000",GRAMO,6
BASUCO,VALLE,ANDALUCÍA,04/10/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"76,036,000",GRAMO,892
BASUCO,VALLE,ANSERMANUEVO,01/27/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"76,041,000",GRAMO,10
BASUCO,VALLE,ANSERMANUEVO,02/16/2019 12:00:00 AM,CASAS DE HABITACION,Sábado,URBANA,"76,041,000",GRAMO,60
BASUCO,VALLE,ANSERMANUEVO,03/11/2019 12:00:00 AM,CASAS DE HABITACION,Lunes,URBANA,"76,041,000",GRAMO,25
BASUCO,VALLE,ANSERMANUEVO,03/18/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"76,041,000",GRAMO,310
BASUCO,VALLE,BOLÍVAR,01/15/2019 12:00:00 AM,VIAS PUBLICAS,Martes,RURAL,"76,100,000",GRAMO,5
BASUCO,VALLE,BUENAVENTURA,01/09/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"76,109,000",GRAMO,15
BASUCO,VALLE,BUENAVENTURA,01/22/2019 12:00:00 AM,CASAS DE HABITACION,Martes,URBANA,"76,109,000",GRAMO,45
BASUCO,VALLE,BUENAVENTURA,02/23/2019 12:00:00 AM,INTERIOR VEHICULO PARTICULAR,Sábado,RURAL,"76,109,000",GRAMO,"1,000"
BASUCO,VALLE,BUENAVENTURA,03/06/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"76,109,000",GRAMO,40
BASUCO,VALLE,BUENAVENTURA,04/07/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"76,109,000",GRAMO,13
BASUCO,VALLE,BUENAVENTURA,04/09/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"76,109,000",GRAMO,6
BASUCO,VALLE,BUENAVENTURA,04/13/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"76,109,000",GRAMO,8
BASUCO,VALLE,BUGALAGRANDE,02/09/2019 12:00:00 AM,INTERIOR VEHICULO PARTICULAR,Sábado,RURAL,"76,113,000",GRAMO,"3,000"
BASUCO,VALLE,CAICEDONIA,01/12/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"76,122,000",GRAMO,3
BASUCO,VALLE,CAICEDONIA,02/02/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"76,122,000",GRAMO,4
BASUCO,VALLE,CAICEDONIA,02/09/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"76,122,000",GRAMO,35
BASUCO,VALLE,CAICEDONIA,02/16/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"76,122,000",GRAMO,5
BASUCO,VALLE,CAICEDONIA,02/18/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"76,122,000",GRAMO,3
BASUCO,VALLE,CAICEDONIA,02/24/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"76,122,000",GRAMO,50
BASUCO,VALLE,CAICEDONIA,03/01/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"76,122,000",GRAMO,14
BASUCO,VALLE,CAICEDONIA,03/07/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"76,122,000",GRAMO,5
BASUCO,VALLE,CAICEDONIA,03/08/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"76,122,000",GRAMO,560
BASUCO,VALLE,CAICEDONIA,03/09/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,RURAL,"76,122,000",GRAMO,20
BASUCO,VALLE,CAICEDONIA,03/09/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"76,122,000",GRAMO,7
BASUCO,VALLE,CAICEDONIA,03/13/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"76,122,000",GRAMO,11
BASUCO,VALLE,CAICEDONIA,03/19/2019 12:00:00 AM,CASAS DE HABITACION,Martes,URBANA,"76,122,000",GRAMO,50
BASUCO,VALLE,CAICEDONIA,03/30/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"76,122,000",GRAMO,50
BASUCO,VALLE,CAICEDONIA,04/06/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"76,122,000",GRAMO,6
BASUCO,VALLE,CAICEDONIA,04/18/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"76,122,000",GRAMO,4
